"title";"name";"unit";"batch";"elapsed";"error %";"instructions";"branches";"branch misses";"total"
"ndsort benchmarks";"linear_front n=500 m=10  best_order";"sort";1;0.0002879554;0.00262233190457645;2195130.6;293180.6;13131.5;0.017303603
"ndsort benchmarks";"linear_front n=500 m=10  efficient_binary";"sort";1;0.0005264635;0.00126155197451867;3044201.33333333;789954;56374.1666666667;0.031593911
"ndsort benchmarks";"linear_front n=500 m=10  efficient_sequential";"sort";1;0.0005277335;0.00875132274323179;3035347.16666667;788350.833333333;54288.8;0.031771009
"ndsort benchmarks";"sphere_front n=500 m=10  deductive";"sort";1;0.0010779585;0.00191507587542971;26641874.6666667;1880329.16666667;525.166666666667;0.064713781
"ndsort benchmarks";"sphere_front n=500 m=10  rank_intersect";"sort";1;0.000131752625;0.00613863860254108;1553208.55555556;141108.142857143;244.666666666667;0.011906442
"ndsort benchmarks";"sphere_front n=500 m=10  merge";"sort";1;0.000160978571428571;0.0116258191938234;1816263.42857143;184888.428571429;3656.28571428571;0.011788163
"ndsort benchmarks";"sphere_front n=500 m=10  hierarchical";"sort";1;0.0008130546;0.000403254261893432;7739716.4;1408949.2;69885;0.048809576
"ndsort benchmarks";"sphere_front n=500 m=10  best_order";"sort";1;0.0002919834;0.00750866667740191;2208434.8;296247.8;13344.2;0.017535079
"ndsort benchmarks";"sphere_front n=500 m=10  efficient_binary";"sort";1;0.0005285912;0.00249845022363639;3016096;781098.6;55724.8;0.03168584
"ndsort benchmarks";"sphere_front n=500 m=10  efficient_sequential";"sort";1;0.000534059;0.00463705882243294;3008308.2;779729.5;54434.3333333333;0.032052526
"ndsort benchmarks";"striated n=500 m=10  deductive";"sort";1;0.0012424448;0.00180141674171902;29760555;2430527.4;1793.5;0.074718601
"ndsort benchmarks";"striated n=500 m=10  rank_intersect";"sort";1;0.000211488;0.00214209547895175;2736761.2;378858;1422.66666666667;0.012714286
"ndsort benchmarks";"striated n=500 m=10  merge";"sort";1;0.0002620036;0.00358337426909846;2878876.66666667;528975.2;2544.4;0.015715626
"ndsort benchmarks";"striated n=500 m=10  hierarchical";"sort";1;0.0017207584;0.00376318910940019;28771373;6064572.33333333;35586;0.1032965
"ndsort benchmarks";"striated n=500 m=10  best_order";"sort";1;0.0004685816;0.00328861488919349;8330078.83333333;1310908.83333333;1208.83333333333;0.028072743
"ndsort benchmarks";"striated n=500 m=10  efficient_binary";"sort";1;4.65352173913044e-05;0.00544511596657872;884172.173913043;208139.043478261;243.130434782609;0.012186827
"ndsort benchmarks";"striated n=500 m=10  efficient_sequential";"sort";1;0.0004962955;0.00260218332089589;9578121;2869331.5;856.5;0.029898566
"ndsort benchmarks";"random n=1000 m=10  deductive";"sort";1;0.003727946;0.004515481052672;87432948.4;6336815.8;35724.1666666667;0.224110276
"ndsort benchmarks";"random n=1000 m=10  rank_intersect";"sort";1;0.000332863;0.00545581121578546;3083854.83333333;294322.333333333;15062.1666666667;0.019991187
"ndsort benchmarks";"random n=1000 m=10  merge";"sort";1;0.0003433088;0.00991501579827118;3573445;373447.4;17014.4;0.020635062
"ndsort benchmarks";"random n=1000 m=10  hierarchical";"sort";1;0.0027999645;0.00557075303479726;23997647.8;4452416.2;253281;0.168588672
"ndsort benchmarks";"random n=1000 m=10  best_order";"sort";1;0.000905701666666667;0.00308796652909351;4939776;726923.833333333;57944.6;0.054359113
